444203	ON	0.09	-0.14	0.09	-0.83	-0.62	-0.08	
444329	ON	0.12	0.16	-0.10	-0.83	-0.63	-0.09	
444457	ON	0.30	-0.26	0.05	-0.82	-0.63	-0.08	
444584	ON	-0.24	-0.26	0.00	-0.84	-0.61	-0.08	
444711	ON	0.31	0.02	0.19	-0.83	-0.62	-0.08	
444838	ON	0.03	0.05	-0.09	-0.83	-0.62	-0.08	
444966	ON	-0.03	0.02	-0.07	-0.84	-0.62	-0.08	
445093	ON	-0.10	-0.07	0.16	-0.84	-0.62	-0.08	
445220	ON	0.19	-0.44	0.61	-0.84	-0.62	-0.08	
445348	ON	0.66	-1.71	3.05	-0.84	-0.61	-0.08	
445475	ON	1.22	-1.29	2.49	-0.84	-0.59	-0.07	
445602	ON	0.72	-0.58	0.30	-0.88	-0.57	-0.04	
445730	ON	0.84	-1.15	2.34	-0.86	-0.57	-0.04	
445857	ON	0.73	-1.62	3.23	-0.88	-0.55	-0.03	
445984	ON	0.70	-2.04	3.82	-0.89	-0.53	-0.01	
446111	ON	0.65	-1.06	0.79	-0.91	-0.50	0.01	
446239	ON	0.33	-0.61	0.87	-0.91	-0.51	0.01	
446366	ON	0.17	-1.08	2.15	-0.91	-0.49	0.02	
446493	ON	0.40	-1.99	3.02	-0.93	-0.49	0.03	
446621	ON	0.21	-3.02	4.81	-0.94	-0.47	0.03	
446748	ON	-1.43	-4.94	7.54	-0.94	-0.42	0.06	
446875	ON	-1.15	-3.61	5.29	-0.97	-0.38	0.11	
447003	ON	1.31	-2.70	4.74	-0.98	-0.34	0.11	
447130	ON	1.59	-3.19	4.31	-0.99	-0.29	0.15	
447257	ON	1.78	-5.32	5.11	-1.01	-0.22	0.17	
447385	ON	5.01	-4.17	3.65	-0.98	-0.24	0.22	
447512	ON	3.96	-4.29	5.02	-0.98	-0.17	0.27	
447639	ON	3.66	-2.62	3.79	-0.98	-0.14	0.29	
447767	ON	3.24	-1.60	0.79	-0.98	-0.10	0.32	
447894	ON	0.94	-0.49	-0.14	-0.97	-0.10	0.33	
448021	ON	0.12	-0.16	0.42	-0.98	-0.10	0.32	
448148	ON	-0.28	0.12	0.45	-0.98	-0.10	0.32	
448276	ON	-6.18	-4.52	-2.18	-1.00	-0.07	0.33	
448403	ON	-0.12	0.14	-0.09	-0.93	-0.16	0.36	
448530	ON	0.09	0.47	0.07	-0.98	-0.11	0.33	
448658	ON	-1.05	-0.59	0.03	-0.97	-0.13	0.35	
448785	ON	0.44	0.45	-0.05	-0.96	-0.12	0.34	
448912	ON	0.30	0.00	0.47	-0.97	-0.13	0.33	
449039	ON	0.52	0.38	0.72	-0.97	-0.13	0.34	
449167	ON	-0.84	1.20	0.26	-0.97	-0.11	0.34	
449294	ON	0.21	0.37	-0.12	-0.98	-0.10	0.34	
449421	ON	0.17	0.37	0.00	-0.98	-0.10	0.32	
449549	ON	-0.31	-1.01	-0.30	-0.97	-0.13	0.33	
449676	ON	0.21	0.19	0.09	-0.98	-0.11	0.32	
449803	ON	0.44	-0.05	0.28	-0.97	-0.12	0.34	
449930	ON	-0.03	0.26	-0.02	-0.99	-0.10	0.32	
450058	ON	-0.02	-0.09	0.09	-0.98	-0.12	0.33	
450185	ON	-0.07	-0.02	-0.30	-0.98	-0.11	0.33	
450312	ON	0.30	-0.17	-0.17	-0.98	-0.10	0.34	
450440	ON	0.70	0.17	-1.17	-0.98	-0.11	0.33	
450567	ON	-0.31	-0.45	0.10	-0.99	-0.13	0.32	
450694	ON	0.80	0.66	0.03	-0.97	-0.12	0.31	
450822	ON	-0.30	-0.38	-0.10	-0.97	-0.12	0.34	
450949	ON	0.61	0.12	-0.37	-0.98	-0.13	0.32	
451076	ON	0.82	-0.03	-0.16	-0.99	-0.10	0.32	
451203	ON	0.33	-0.19	-0.24	-0.97	-0.11	0.33	
451331	ON	0.19	-0.14	0.10	-0.98	-0.12	0.33	
451458	ON	0.31	0.24	-0.07	-0.97	-0.12	0.34	
451585	ON	0.12	0.12	-0.58	-0.98	-0.13	0.33	
451713	ON	-0.16	0.14	-0.17	-0.97	-0.12	0.32	
451840	ON	-0.23	0.07	0.00	-0.97	-0.12	0.32	
451966	ON	-0.24	0.21	0.02	-0.98	-0.12	0.31	
452094	ON	0.12	0.17	-0.21	-0.99	-0.12	0.32	
452221	ON	-0.21	0.00	-0.16	-0.98	-0.13	0.32	
452348	ON	-0.37	-0.09	0.00	-0.98	-0.14	0.32	
452475	ON	0.17	0.24	-0.10	-0.99	-0.12	0.31	
452603	ON	-0.80	-0.23	-0.35	-0.98	-0.14	0.32	
452730	ON	-0.24	0.19	-0.16	-0.99	-0.13	0.31	
452857	ON	0.28	-0.10	0.12	-0.98	-0.13	0.32	
452985	ON	0.09	-0.03	0.23	-0.98	-0.14	0.31	
453112	ON	-0.10	0.00	-0.16	-0.98	-0.15	0.32	
453239	ON	0.16	0.12	-0.35	-0.99	-0.14	0.32	
453366	ON	0.16	0.07	0.10	-0.98	-0.13	0.31	
453494	OFF	0.12	0.31	-0.89	-0.98	-0.14	0.31	
453621	OFF	0.37	1.26	-2.41	-0.98	-0.14	0.31	
453748	OFF	0.05	0.85	-1.38	-0.98	-0.15	0.29	
453876	OFF	-0.80	1.99	-4.73	-0.99	-0.17	0.29	
454003	OFF	-1.55	3.21	-6.42	-0.98	-0.23	0.27	
454130	OFF	0.19	2.81	-6.37	-0.99	-0.29	0.23	
454258	OFF	0.65	3.75	-7.26	-0.97	-0.32	0.21	
454385	OFF	-0.94	3.45	-6.94	-0.95	-0.37	0.19	
454512	OFF	0.07	3.89	-6.89	-0.93	-0.45	0.17	
454639	OFF	0.66	7.27	-4.88	-0.94	-0.42	0.12	
454767	OFF	-4.61	2.79	-6.33	-0.91	-0.51	0.09	
454894	OFF	-3.11	3.33	-5.18	-0.89	-0.56	0.04	
455021	OFF	-2.77	2.29	-4.74	-0.87	-0.58	0.00	
455149	OFF	-1.78	1.24	-2.44	-0.84	-0.61	-0.02	
455276	OFF	-1.01	0.73	-1.92	-0.85	-0.61	-0.03	
455403	OFF	0.05	0.68	-1.55	-0.83	-0.63	-0.04	
455531	OFF	0.38	0.51	-0.75	-0.83	-0.62	-0.04	
455658	OFF	-1.01	-0.99	-0.37	-0.82	-0.64	-0.03	
455785	OFF	-0.23	0.47	-0.35	-0.82	-0.63	-0.03	
455913	OFF	-0.14	0.19	-0.52	-0.84	-0.63	-0.03	
456040	OFF	0.07	0.37	-0.44	-0.82	-0.64	-0.04	
456167	OFF	0.05	0.00	-0.26	-0.82	-0.63	-0.04	
456295	OFF	-0.44	0.09	-0.28	-0.82	-0.65	-0.04	
456422	OFF	-0.12	0.12	0.24	-0.85	-0.64	-0.05	
456549	OFF	-0.52	-0.42	-0.87	-0.82	-0.65	-0.05	
456677	OFF	0.30	0.59	-0.52	-0.82	-0.63	-0.05	
456804	OFF	-0.85	-0.19	-0.03	-0.82	-0.65	-0.05	
456931	OFF	-0.03	0.31	-0.31	-0.82	-0.64	-0.05	
457058	OFF	-0.03	0.17	-0.47	-0.81	-0.64	-0.06	
457186	OFF	-0.14	0.16	-0.51	-0.82	-0.66	-0.06	
457313	OFF	-0.03	0.05	-0.38	-0.81	-0.65	-0.05	
457440	OFF	-0.02	-0.09	-0.03	-0.81	-0.65	-0.06	
457568	OFF	0.09	0.05	-0.02	-0.81	-0.65	-0.06	
457695	OFF	0.28	0.79	0.58	-0.80	-0.65	-0.05	
457822	OFF	-0.19	0.12	0.82	-0.82	-0.64	-0.06	
457950	OFF	0.40	0.14	0.61	-0.81	-0.64	-0.07	
458077	OFF	0.28	0.26	-0.07	-0.83	-0.64	-0.06	
458204	OFF	-0.14	-0.28	0.07	-0.82	-0.64	-0.07	
458332	OFF	0.23	0.30	-0.07	-0.81	-0.64	-0.07	
458459	OFF	0.05	0.00	0.03	-0.82	-0.65	-0.06	
